Stock quote and option quote for IBM on 10/25/19 20:46:10

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
135.44,N,+1.37,135.30,P,135.70,P,5 x 5,"2,579,055",134.12,135.93,134.10

UNDERLYING EXTRA INFO
Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,FastBeta
4.78%,15.75,1.62,Q,8/8/19,152.95,105.94,"885,875,160",1.12

Theo parameters
Theo date,Theo stock price,Theo volatility
10/25/19, 0.00$, 0.00%

25 OCT 19  (0)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM200918C150,1,90,.270,.013,-.010,.416,.265,19.60%,3.78,<empty>,<empty>,21.52%,50.65%,78.48%,3.08%,14.98%,3.775,31 x 41,31,41,+9.25%,3.66,3.66,C,3.66,3.66,3.66,3.70,M,3.85,M,18 SEP 20,150,21.90,X,22.45,M,IBM200918P150,0,93,-.680,.012,-.020,.422,-1.031,20.88%,22.17,81.86%,17.35%,77.39%,53.23%,22.61%,6.22%,<empty>,22.175,60 x 97,60,97,0.00%,18.60,18.60,Z,0,0,0,,
,,IBM200918C155,0,729,.209,.012,-.008,.363,.212,19.22%,2.67,<empty>,<empty>,16.35%,38.02%,83.65%,2.18%,18.17%,2.670,45 x 31,45,31,0.00%,2.39,2.39,D,0,0,0,2.60,X,2.74,X,18 SEP 20,155,25.80,M,26.30,X,IBM200918P155,0,11,-.733,.011,-.019,.379,-1.131,20.75%,26.05,96.17%,20.20%,82.17%,41.50%,17.83%,5.30%,<empty>,26.050,60 x 177,60,177,0.00%,27.90,27.90,Z,0,0,0,,
,,IBM200918C160,0,223,.158,.010,-.007,.307,.166,18.96%,1.87,<empty>,<empty>,12.16%,27.98%,87.84%,1.53%,21.60%,1.870,21 x 41,21,41,0.00%,1.65,1.65,P,0,0,0,1.80,X,1.94,X,18 SEP 20,160,29.80,M,30.60,X,IBM200918P160,0,39,-.777,.010,-.018,.333,-1.223,20.77%,30.20,111.49%,23.27%,86.03%,32.18%,13.97%,4.61%,<empty>,30.200,60 x 165,60,165,0.00%,31.65,31.65,M,0,0,0,,
,,IBM200918C165,2,165,.118,.008,-.006,.252,.126,18.78%,1.29,<empty>,<empty>,8.87%,20.21%,91.13%,1.06%,25.21%,1.295,45 x 60,45,60,+5.79%,1.28,1.28,P,1.20,1.28,1.20,1.20,M,1.39,M,18 SEP 20,165,34.20,X,34.85,M,IBM200918P165,0,21,-.814,.008,-.017,.288,-1.307,20.80%,34.53,127.45%,26.46%,89.18%,24.73%,10.82%,4.06%,<empty>,34.525,73 x 126,73,126,0.00%,29.45,29.45,P,0,0,0,,
,,IBM200918C170,0,50,.087,.007,-.005,.203,.095,18.73%,.90507901,<empty>,<empty>,6.43%,14.54%,93.57%,0.74%,28.98%,.905,106 x 18,106,18,0.00%,.73,.73,Z,0,0,0,.82,M,.99,Z,18 SEP 20,170,38.50,M,41.30,B,IBM200918P170,0,2,-.804,.007,-.018,.301,-1.343,24.18%,39.90,147.30%,30.67%,88.93%,25.24%,11.07%,4.36%,<empty>,39.900,45 x 29,45,29,0.00%,40.45,40.45,C,0,0,0,,
,,IBM200918C175,0,38,.062,.005,-.004,.156,.068,18.50%,.59538435,<empty>,<empty>,4.45%,9.98%,95.55%,0.49%,32.81%,.595,92 x 11,92,11,0.00%,.53,.53,Q,0,0,0,.56,M,.63,H,18 SEP 20,175,41.50,M,46.00,M,IBM200918P175,0,0,-.859,.006,-.015,.221,-1.446,21.77%,43.75,161.51%,33.33%,92.98%,15.84%,7.02%,3.42%,<empty>,43.750,41 x 41,41,41,<empty>,0,0, ,0,0,0,,
,,IBM200918C180,0,87,.043,.004,-.003,.118,.048,18.39%,.39509709,<empty>,<empty>,3.06%,6.83%,96.94%,0.32%,36.74%,.395,106 x 11,106,11,0.00%,1.29,1.29,Q,0,0,0,.34,M,.45,B,18 SEP 20,180,46.15,B,50.90,B,IBM200918P180,0,2,-.872,.005,-.014,.200,-1.505,22.59%,48.52,179.14%,36.91%,94.06%,13.34%,5.94%,3.24%,<empty>,48.525,9 x 21,9,21,<empty>,0,0, ,0,0,0,,
,,IBM200918C185,0,12,.031,.003,-.002,.091,.035,18.47%,.27499009,<empty>,<empty>,2.17%,4.81%,97.83%,0.22%,40.72%,.275,106 x 4,106,4,0.00%,.94,.94,X,0,0,0,.24,M,.31,Z,18 SEP 20,185,51.00,X,55.80,B,IBM200918P185,0,0,-.879,.005,-.014,.189,-1.556,23.78%,53.40,197.14%,40.58%,94.67%,11.94%,5.33%,3.14%,<empty>,53.400,65 x 21,65,21,<empty>,0,0, ,0,0,0,,
,,IBM200918C190,0,36,.023,.002,-.002,.069,.026,18.54%,.19000452,<empty>,<empty>,1.52%,3.36%,98.48%,0.16%,44.74%,.190,97 x 11,97,11,0.00%,.14,.14,B,0,0,0,.14,X,.24,H,18 SEP 20,190,55.85,B,60.50,M,IBM200918P190,0,1,-.890,.004,-.013,.168,-1.613,24.31%,58.18,214.76%,44.13%,95.53%,9.97%,4.47%,2.95%,<empty>,58.175,9 x 45,9,45,0.00%,52.53,52.53,Q,0,0,0,,
,,IBM200918C195,0,7,.017,.002,-.001,.055,.019,18.79%,.14001635,<empty>,<empty>,1.12%,2.46%,98.88%,0.11%,48.79%,.140,76 x 10,76,10,0.00%,.45,.45,X,0,0,0,.10,I,.18,B,18 SEP 20,195,60.55,H,65.40,B,IBM200918P195,0,0,-.899,.004,-.013,.150,-1.668,24.82%,62.98,232.48%,47.70%,96.24%,8.37%,3.76%,2.79%,<empty>,62.975,37 x 1,37,1,<empty>,0,0, ,0,0,0,,
,,IBM200918C200,0,24,.013,.001,-.001,.045,.015,19.18%,.11043058,<empty>,<empty>,0.87%,1.90%,99.13%,0.09%,52.85%,.110,60 x 14,60,14,0.00%,.10,.10,B,0,0,0,.07,M,.15,P,18 SEP 20,200,65.50,X,70.40,B,IBM200918P200,0,0,-.898,.003,-.013,.152,-1.712,26.40%,67.95,250.85%,51.46%,96.31%,8.20%,3.69%,2.77%,<empty>,67.950,65 x 21,65,21,<empty>,0,0, ,0,0,0,,

15 JAN 21  (448)  100
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM210115C60,0,8,.885,.001,-.008,.150,.111,68.09%,75.60,<empty>,<empty>,74.27%,42.34%,25.73%,0.10%,0.10%,75.600,2 x 45,2,45,0.00%,84.00,84.00,B,0,0,0,73.20,T,78.00,M,15 JAN 21,60,.34,X,.45,M,IBM210115P60,1,448,-.017,.001,-.003,.063,-.033,37.04%,.39514657,6.58%,0.66%,4.59%,8.26%,95.41%,0.24%,<empty>,.395,21 x 105,21,105,-6.98%,.40,.40,P,.40,.40,.40,,
,,IBM210115C65,0,5,.896,.002,-.007,.146,.112,59.31%,70.50,<empty>,<empty>,76.76%,38.99%,23.24%,0.04%,0.04%,70.500,2 x 2,2,2,0.00%,69.50,69.50,E,0,0,0,68.10,T,72.90,T,15 JAN 21,65,.46,X,.57,M,IBM210115P65,0,211,-.023,.001,-.003,.080,-.044,35.22%,.51506516,7.92%,0.80%,5.60%,10.07%,94.40%,0.31%,<empty>,.515,31 x 105,31,105,0.00%,.57,.57,P,0,0,0,,
,,IBM210115C70,0,2,.905,.002,-.006,.142,.117,52.32%,65.50,<empty>,<empty>,78.33%,36.86%,21.67%,0.04%,0.04%,65.500,2 x 2,2,2,0.00%,69.14,69.14,C,0,0,0,63.10,T,67.90,T,15 JAN 21,70,.64,M,.75,M,IBM210115P70,0,295,-.030,.001,-.004,.103,-.059,33.81%,.69499634,9.93%,1.00%,7.03%,12.60%,92.97%,0.42%,<empty>,.695,31 x 100,31,100,0.00%,.74,.74,X,0,0,0,,
,,IBM210115C75,0,2,.914,.003,-.005,.137,.121,46.21%,60.50,<empty>,<empty>,79.52%,35.24%,20.48%,0.04%,0.04%,60.500,2 x 2,2,2,0.00%,64.23,64.23,C,0,0,0,58.10,T,62.90,T,15 JAN 21,75,.86,X,.96,M,IBM210115P75,0,561,-.040,.002,-.005,.129,-.078,32.36%,.91037483,12.13%,1.23%,8.63%,15.43%,91.37%,0.55%,<empty>,.910,45 x 90,45,90,0.00%,1.05,1.05,H,0,0,0,,
,,IBM210115C80,0,9,.918,.003,-.004,.141,.140,41.56%,55.60,<empty>,<empty>,79.71%,35.15%,20.29%,0.10%,0.10%,55.600,2 x 45,2,45,0.00%,54.42,54.42,I,0,0,0,53.20,T,58.00,M,15 JAN 21,80,1.15,N,1.24,M,IBM210115P80,0,357,-.052,.002,-.006,.159,-.102,31.07%,1.20,14.94%,1.52%,10.60%,18.90%,89.40%,0.72%,<empty>,1.195,9 x 84,9,84,0.00%,1.38,1.38,M,0,0,0,,
,,IBM210115C85,0,370,.932,.004,-.003,.121,.123,36.02%,50.50,<empty>,<empty>,80.88%,33.42%,19.12%,0.04%,0.04%,50.500,2 x 2,2,2,0.00%,48.68,48.68,E,0,0,0,48.10,T,52.90,T,15 JAN 21,85,1.51,W,1.61,I,IBM210115P85,0,171,-.068,.003,-.007,.195,-.132,29.88%,1.56,18.35%,1.87%,12.96%,23.03%,87.04%,0.94%,<empty>,1.560,9 x 130,9,130,0.00%,1.72,1.72,C,0,0,0,,
,,IBM210115C90,0,39,.940,.005,-.002,.112,.121,31.71%,45.50,<empty>,<empty>,81.08%,33.23%,18.92%,0.04%,0.04%,45.500,2 x 2,2,2,0.00%,43.12,43.12,C,0,0,0,43.10,T,47.90,T,15 JAN 21,90,1.92,M,2.05,M,IBM210115P90,0,"5,691",-.087,.004,-.008,.234,-.168,28.60%,1.99,22.06%,2.26%,15.56%,27.55%,84.44%,1.19%,<empty>,1.985,60 x 58,60,58,0.00%,2.24,2.24,X,0,0,0,,
,,IBM210115C95,0,887,.948,.007,-.002,.103,.120,27.83%,40.50,<empty>,<empty>,80.90%,33.61%,19.10%,0.04%,0.04%,40.500,2 x 2,2,2,0.00%,37.74,37.74,I,0,0,0,38.10,T,42.90,T,15 JAN 21,95,2.49,X,2.64,X,IBM210115P95,0,"1,823",-.110,.004,-.010,.279,-.214,27.59%,2.57,27.00%,2.77%,18.82%,33.15%,81.18%,1.54%,<empty>,2.565,60 x 45,60,45,0.00%,2.80,2.80,Z,0,0,0,,
,,IBM210115C100,25,"1,068",.945,.009,-.002,.115,.148,24.80%,35.55,<empty>,<empty>,79.68%,35.72%,20.32%,0.07%,0.07%,35.550,60 x 30,60,30,+5.08%,35.58,35.58,M,35.66,35.66,35.58,35.15,X,35.95,X,15 JAN 21,100,3.25,M,3.40,X,IBM210115P100,152,"1,386",-.139,.005,-.011,.328,-.272,26.75%,3.33,33.25%,3.44%,22.70%,39.75%,77.30%,2.00%,<empty>,3.325,58 x 79,58,79,-5.63%,3.35,3.35,X,3.30,3.35,3.30,,
,,IBM210115C105,3,246,.900,.010,-.003,.207,.280,23.88%,30.92,<empty>,<empty>,75.43%,42.91%,24.57%,0.29%,0.29%,30.925,129 x 52,129,52,+4.56%,31.20,31.20,W,31.10,31.20,31.10,30.60,M,31.25,X,15 JAN 21,105,4.15,X,4.30,M,IBM210115P105,1,"1,760",-.173,.006,-.013,.377,-.339,25.86%,4.22,40.24%,4.19%,26.94%,46.89%,73.06%,2.54%,<empty>,4.225,59 x 25,59,25,-1.80%,4.37,4.37,X,4.37,4.37,4.37,,
,,IBM210115C110,0,300,.831,.011,-.005,.322,.415,24.11%,26.88,<empty>,<empty>,69.32%,53.10%,30.68%,0.86%,0.86%,26.875,62 x 71,62,71,0.00%,25.60,25.60,C,0,0,0,26.60,M,27.15,M,15 JAN 21,110,5.15,X,5.60,X,IBM210115P110,1,"3,563",-.213,.008,-.014,.426,-.420,25.15%,5.38,48.86%,5.14%,31.81%,54.96%,68.19%,3.23%,<empty>,5.375,95 x 90,95,90,-6.09%,5.40,5.40,N,5.40,5.40,5.40,,
,,IBM210115C115,2,245,.768,.012,-.006,.404,.490,23.72%,23.02,<empty>,<empty>,63.63%,62.40%,36.37%,1.55%,1.55%,23.025,60 x 118,60,118,+4.57%,22.90,22.90,Q,22.90,22.90,22.90,22.70,M,23.35,X,15 JAN 21,115,6.55,X,6.75,W,IBM210115P115,21,"3,692",-.257,.009,-.015,.471,-.509,24.25%,6.65,57.83%,6.14%,36.87%,63.22%,63.13%,3.99%,<empty>,6.650,60 x 13,60,13,-4.26%,6.75,6.75,Z,6.85,6.85,6.75,,
,,IBM210115C120,0,"1,000",.702,.012,-.008,.471,.534,23.29%,19.50,<empty>,<empty>,57.73%,71.85%,42.27%,2.44%,2.44%,19.500,60 x 185,60,185,0.00%,19.00,19.00,Z,0,0,0,19.20,M,19.80,X,15 JAN 21,120,8.10,X,8.40,H,IBM210115P120,24,"1,721",-.307,.010,-.016,.510,-.611,23.55%,8.25,68.75%,7.38%,42.46%,72.17%,57.54%,4.95%,<empty>,8.250,83 x 11,83,11,-4.60%,8.30,8.30,H,8.45,8.45,8.30,,
,,IBM210115C125,0,574,.636,.013,-.008,.519,.549,22.49%,16.13,<empty>,<empty>,51.89%,80.99%,48.11%,3.41%,3.41%,16.125,70 x 80,70,80,0.00%,15.22,15.22,C,0,0,0,15.85,X,16.40,M,15 JAN 21,125,10.05,X,10.30,X,IBM210115P125,23,"1,109",-.362,.010,-.017,.541,-.726,22.99%,10.18,61.12%,8.86%,48.37%,81.41%,51.63%,6.11%,<empty>,10.175,60 x 56,60,56,-4.21%,10.25,10.25,Q,10.40,10.40,10.25,,
,,IBM210115C130,7,620,.566,.014,-.009,.552,.544,22.02%,13.25,<empty>,<empty>,45.74%,90.34%,54.26%,4.69%,4.69%,13.250,55 x 103,55,103,+9.12%,13.40,13.40,B,13.40,13.40,13.40,13.00,X,13.50,M,15 JAN 21,130,12.15,X,12.75,X,IBM210115P130,1,"1,934",-.419,.011,-.018,.559,-.849,22.55%,12.45,57.51%,10.59%,54.39%,90.57%,45.61%,7.48%,<empty>,12.450,98 x 126,98,126,-4.69%,12.60,12.60,Q,12.60,12.60,12.60,,
,,IBM210115C135,23,"2,096",.497,.013,-.009,.566,.520,21.78%,10.85,<empty>,<empty>,39.68%,99.25%,60.32%,6.25%,6.25%,10.850,47 x 104,47,104,+7.04%,10.80,10.80,B,10.75,10.85,10.75,10.70,H,11.00,I,15 JAN 21,135,14.75,M,15.30,X,IBM210115P135,1,"1,761",-.477,.011,-.019,.565,-.977,22.14%,15.03,56.38%,12.52%,60.31%,99.26%,39.69%,9.02%,<empty>,15.025,60 x 135,60,135,-5.97%,14.95,14.95,X,14.95,14.95,14.95,,
,,IBM210115C140,14,"1,168",.429,.013,-.009,.562,.481,21.25%,8.62,<empty>,<empty>,33.85%,85.10%,66.15%,5.18%,7.92%,8.625,25 x 1,25,1,+12.10%,8.80,8.80,C,8.70,8.80,8.70,8.55,X,8.70,Q,15 JAN 21,140,17.60,X,18.15,X,IBM210115P140,1,"1,472",-.536,.011,-.019,.557,-1.110,21.71%,17.88,65.99%,14.64%,66.02%,85.42%,33.98%,8.00%,<empty>,17.875,45 x 145,45,145,-2.16%,18.12,18.12,I,18.12,18.12,18.12,,
,,IBM210115C145,177,"1,776",.365,.013,-.009,.542,.433,20.92%,6.83,<empty>,<empty>,28.41%,70.31%,71.59%,4.10%,9.84%,6.825,21 x 106,21,106,+9.85%,6.80,6.80,X,6.51,6.85,6.50,6.70,J,6.95,M,15 JAN 21,145,20.70,M,21.25,X,IBM210115P145,0,245,-.594,.011,-.018,.535,-1.244,21.23%,20.98,77.43%,16.91%,71.43%,70.71%,28.57%,6.86%,<empty>,20.975,60 x 112,60,112,0.00%,22.94,22.94,C,0,0,0,,
,,IBM210115C150,22,"1,792",.305,.012,-.009,.508,.379,20.51%,5.28,<empty>,<empty>,23.37%,57.03%,76.63%,3.17%,11.91%,5.275,49 x 89,49,89,+12.77%,5.30,5.30,C,5.26,5.30,5.26,5.15,H,5.40,X,15 JAN 21,150,24.15,M,24.80,X,IBM210115P150,0,743,-.646,.011,-.018,.503,-1.374,21.00%,24.47,90.35%,19.50%,76.27%,57.91%,23.73%,5.95%,<empty>,24.475,31 x 148,31,148,0.00%,26.05,26.05,W,0,0,0,,
,,IBM210115C155,1,634,.249,.011,-.008,.463,.323,20.10%,4.00,<empty>,<empty>,18.84%,45.39%,81.16%,2.40%,14.15%,4.000,60 x 60,60,60,+8.52%,3.95,3.95,X,3.95,3.95,3.95,3.90,M,4.10,M,15 JAN 21,155,27.75,M,28.50,X,IBM210115P155,0,59,-.697,.010,-.017,.461,-1.503,20.60%,28.13,103.83%,22.17%,80.73%,46.45%,19.27%,5.14%,<empty>,28.125,63 x 118,63,118,0.00%,29.95,29.95,W,0,0,0,,
,,IBM210115C160,20,"1,633",.201,.010,-.007,.412,.269,19.78%,3.00,<empty>,<empty>,14.92%,35.55%,85.08%,1.80%,16.55%,3.000,60 x 60,60,60,+23.75%,2.97,2.97,N,3.00,3.00,2.97,2.90,M,3.10,M,15 JAN 21,160,31.50,M,32.50,X,IBM210115P160,0,180,-.743,.009,-.016,.412,-1.628,20.20%,32.00,118.13%,25.00%,84.67%,36.53%,15.33%,4.47%,<empty>,32.000,60 x 193,60,193,0.00%,34.70,34.70,M,0,0,0,,
,,IBM210115C165,0,347,.159,.008,-.006,.357,.218,19.47%,2.21,<empty>,<empty>,11.60%,27.35%,88.40%,1.33%,19.08%,2.215,60 x 41,60,41,0.00%,2.00,2.00,E,0,0,0,2.14,M,2.29,X,15 JAN 21,165,35.75,X,36.55,X,IBM210115P165,0,62,-.781,.008,-.015,.362,-1.742,20.01%,36.15,133.45%,28.06%,87.88%,28.60%,12.12%,3.96%,<empty>,36.150,75 x 157,75,157,0.00%,26.15,26.15,Q,0,0,0,,
,,IBM210115C170,23,731,.127,.007,-.005,.308,.178,19.44%,1.69,<empty>,<empty>,9.09%,21.22%,90.91%,1.01%,21.77%,1.685,53 x 85,53,85,+8.00%,1.62,1.62,Q,1.62,1.62,1.62,1.54,H,1.83,H,15 JAN 21,170,40.20,M,41.05,X,IBM210115P170,0,93,-.806,.007,-.014,.324,-1.840,20.36%,40.63,149.97%,31.40%,90.06%,23.26%,9.94%,3.64%,<empty>,40.625,60 x 159,60,159,0.00%,34.30,34.30,P,0,0,0,,
,,IBM210115C175,0,291,.097,.006,-.004,.255,.139,19.16%,1.21,<empty>,<empty>,6.83%,15.83%,93.17%,0.73%,24.49%,1.210,60 x 9,60,9,0.00%,1.14,1.14,C,0,0,0,1.16,M,1.26,N,15 JAN 21,175,42.95,B,47.10,P,IBM210115P175,0,21,-.835,.006,-.013,.275,-1.941,20.15%,45.03,166.22%,34.64%,92.30%,17.86%,7.70%,3.28%,<empty>,45.025,9 x 7,9,7,0.00%,40.65,40.65,W,0,0,0,,
,,IBM210115C180,0,830,.076,.005,-.004,.212,.110,19.11%,.90032368,<empty>,<empty>,5.22%,11.99%,94.78%,0.54%,27.30%,.900,41 x 9,41,9,0.00%,.84,.84,X,0,0,0,.85,X,.95,Z,15 JAN 21,180,47.55,B,51.80,P,IBM210115P180,0,72,-.852,.005,-.013,.244,-2.026,20.53%,49.68,183.38%,38.12%,93.66%,14.61%,6.34%,3.07%,<empty>,49.675,9 x 5,9,5,0.00%,43.90,43.90,N,0,0,0,,
,,IBM210115C185,0,117,.058,.004,-.003,.174,.086,19.07%,.66497514,<empty>,<empty>,3.94%,9.01%,96.06%,0.40%,30.17%,.665,34 x 15,34,15,0.00%,.54,.54,C,0,0,0,.62,H,.71,N,15 JAN 21,185,52.20,B,56.35,P,IBM210115P185,0,20,-.871,.004,-.012,.205,-2.115,20.44%,54.27,200.37%,41.52%,95.09%,11.24%,4.91%,2.83%,<empty>,54.275,9 x 7,9,7,0.00%,55.86,55.86,C,0,0,0,,
,,IBM210115C190,0,397,.044,.003,-.002,.139,.065,18.93%,.47523751,<empty>,<empty>,2.90%,6.59%,97.10%,0.29%,33.05%,.475,60 x 9,60,9,0.00%,.50,.50,P,0,0,0,.42,M,.53,N,15 JAN 21,190,56.85,B,61.50,M,IBM210115P190,0,113,-.873,.004,-.012,.199,-2.179,21.63%,59.17,218.45%,45.23%,95.42%,10.46%,4.58%,2.77%,<empty>,59.175,9 x 45,9,45,0.00%,61.50,61.50,H,0,0,0,,
,,IBM210115C195,0,85,.035,.003,-.002,.115,.052,19.06%,.36513,<empty>,<empty>,2.24%,5.06%,97.76%,0.22%,35.99%,.365,60 x 15,60,15,0.00%,.31,.31,Z,0,0,0,.29,M,.44,P,15 JAN 21,195,61.50,M,66.00,I,IBM210115P195,0,9,-.893,.003,-.011,.153,-2.269,20.89%,63.75,235.34%,48.57%,96.79%,7.28%,3.21%,2.52%,<empty>,63.750,60 x 35,60,35,0.00%,65.00,65.00,X,0,0,0,,
,,IBM210115C200,0,"1,564",.026,.002,-.002,.091,.040,19.02%,.26515204,<empty>,<empty>,1.66%,3.72%,98.34%,0.16%,38.93%,.265,60 x 9,60,9,0.00%,.25,.25,Z,0,0,0,.21,M,.32,N,15 JAN 21,200,66.45,B,71.00,M,IBM210115P200,0,1,-.890,.003,-.011,.160,-2.325,22.43%,68.73,253.71%,52.35%,96.72%,7.42%,3.28%,2.50%,<empty>,68.725,9 x 45,9,45,0.00%,70.27,70.27,C,0,0,0,,
,,IBM210115C210,0,168,.018,.001,-.001,.065,.027,19.57%,.17519871,<empty>,<empty>,1.07%,2.38%,98.93%,0.11%,44.89%,.175,60 x 6,60,6,0.00%,.19,.19,Q,0,0,0,.13,M,.22,Z,15 JAN 21,210,76.00,M,80.80,B,IBM210115P210,0,0,-.900,.003,-.010,.137,-2.457,23.60%,78.40,289.43%,59.57%,97.44%,5.77%,2.56%,2.31%,<empty>,78.400,60 x 3,60,3,<empty>,0,0, ,0,0,0,,
,,IBM210115C220,0,427,.013,.001,-.001,.052,.021,20.43%,.13499426,<empty>,<empty>,0.78%,1.73%,99.22%,0.08%,50.87%,.135,51 x 88,51,88,0.00%,.20,.20,X,0,0,0,.10,H,.17,M,15 JAN 21,220,85.75,T,90.50,M,IBM210115P220,0,23,-.906,.002,-.009,.122,-2.581,24.88%,88.13,325.33%,66.82%,97.89%,4.74%,2.11%,2.14%,<empty>,88.125,2 x 45,2,45,0.00%,90.20,90.20,Q,0,0,0,,

21 JAN 22  (819)  100
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM220121C70,0,0,.911,.003,-.003,.172,.188,43.35%,65.50,<empty>,<empty>,72.12%,45.63%,27.88%,0.02%,0.02%,65.500,2 x 2,2,2,<empty>,0,0, ,0,0,0,63.10,T,67.90,T,21 JAN 22,70,1.16,H,3.00,X,IBM220121P70,0,45,-.061,.002,-.005,.239,-.231,31.41%,2.08,29.71%,3.06%,15.33%,26.17%,84.67%,0.68%,<empty>,2.080,78 x 69,78,69,0.00%,2.15,2.15,Z,0,0,0,,
,,IBM220121C75,0,1,.923,.004,-.002,.157,.177,38.29%,60.45,<empty>,<empty>,73.38%,44.04%,26.62%,0.00%,0.00%,60.450,2 x 2,2,2,0.00%,66.68,66.68,X,0,0,0,58.05,T,62.85,T,21 JAN 22,75,1.94,X,3.15,H,IBM220121P75,0,350,-.075,.002,-.006,.280,-.283,30.15%,2.55,33.93%,3.51%,17.58%,29.90%,82.42%,0.84%,<empty>,2.545,62 x 53,62,53,0.00%,2.95,2.95,M,0,0,0,,
,,IBM220121C80,0,37,.928,.004,-.002,.155,.187,34.39%,55.50,<empty>,<empty>,73.63%,43.90%,26.37%,0.02%,0.02%,55.500,2 x 2,2,2,0.00%,53.65,53.65,C,0,0,0,53.10,T,57.90,T,21 JAN 22,80,2.64,C,4.35,X,IBM220121P80,0,19,-.097,.003,-.007,.338,-.370,30.18%,3.50,43.69%,4.57%,21.55%,36.38%,78.45%,1.15%,<empty>,3.495,15 x 93,15,93,0.00%,3.10,3.10,H,0,0,0,,
,,IBM220121C85,0,0,.936,.006,-.001,.144,.183,30.62%,50.50,<empty>,<empty>,73.82%,43.79%,26.18%,0.02%,0.02%,50.500,2 x 2,2,2,<empty>,0,0, ,0,0,0,48.10,T,52.90,T,21 JAN 22,85,3.40,C,4.45,X,IBM220121P85,0,4,-.113,.003,-.008,.377,-.428,28.36%,3.93,46.18%,4.84%,23.46%,39.52%,76.54%,1.29%,<empty>,3.925,15 x 90,15,90,0.00%,4.20,4.20,E,0,0,0,,
,,IBM220121C90,0,1,.937,.007,-.001,.150,.204,27.56%,45.55,<empty>,<empty>,73.18%,44.91%,26.82%,0.04%,0.04%,45.550,2 x 2,2,2,0.00%,43.26,43.26,I,0,0,0,43.15,T,47.95,T,21 JAN 22,90,4.25,C,6.40,X,IBM220121P90,0,19,-.141,.004,-.009,.439,-.546,28.74%,5.32,59.17%,6.29%,28.25%,47.14%,71.75%,1.75%,<empty>,5.325,25 x 110,25,110,0.00%,5.05,5.05,H,0,0,0,,
,,IBM220121C95,0,38,.941,.009,-.001,.147,.206,24.48%,40.55,<empty>,<empty>,72.50%,46.04%,27.50%,0.04%,0.04%,40.550,9 x 21,9,21,0.00%,38.85,38.85,C,0,0,0,38.15,B,42.95,B,21 JAN 22,95,5.40,C,6.65,H,IBM220121P95,0,54,-.164,.004,-.010,.482,-.630,27.18%,6.03,63.42%,6.77%,30.85%,51.30%,69.15%,1.98%,<empty>,6.025,20 x 81,20,81,0.00%,6.10,6.10,E,0,0,0,,
,,IBM220121C100,0,15,.889,.009,-.002,.275,.398,23.99%,36.05,<empty>,<empty>,68.25%,52.73%,31.75%,0.20%,0.20%,36.050,5 x 6,5,6,0.00%,34.59,34.59,E,0,0,0,33.65,C,38.45,C,21 JAN 22,100,5.70,I,8.35,I,IBM220121P100,0,119,-.191,.005,-.010,.529,-.735,26.07%,7.03,70.25%,7.56%,34.20%,56.54%,65.80%,2.31%,<empty>,7.025,102 x 85,102,85,0.00%,7.80,7.80,Z,0,0,0,,
